epoch,time,tr_loss,tr_accu,vl_loss,vl_accu,model,tuning_version,dataname,vl_ratio,ts_ratio,shuffle,normalize,i_stt,i_end,X_length,y_length,y_offset,stride_length,criterion,metrics,optimizer,learning_rate,momentum,weight_decay,scheduler,idx,constant,epochs,on,patience,delta,verbose,T_0,T_mult,eta_max,T_up,gamma
169,221.97795414924622,0.24234515444740004,0.8783967391304348,0.21432445057835736,0.8903688524590164,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
170,223.28775477409363,0.2476767571642995,0.875,0.2138585873925295,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
171,224.60034584999084,0.24552544465531473,0.8777173913043478,0.21258443600085916,0.8934426229508197,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
172,225.9103193283081,0.24446858356342369,0.8777173913043478,0.2142154363701578,0.9026639344262295,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
173,227.2205832004547,0.2514572307548445,0.8787364130434783,0.21381611664031372,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
174,228.53219437599182,0.24958518896575854,0.8773777173913043,0.2121283659314523,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
175,229.84266805648804,0.25030648396552907,0.8794157608695652,0.2135597569409941,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
176,231.1546277999878,0.23852255920191173,0.8848505434782609,0.21206360047713654,0.8913934426229508,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
177,232.47431468963623,0.24663618466128473,0.8756793478260869,0.21224130500779778,0.8954918032786885,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
178,233.78648972511292,0.2527093722120575,0.8787364130434783,0.21199208491894064,0.8954918032786885,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
179,235.10583639144897,0.25026165641358367,0.8770380434782609,0.21206160225584858,0.8965163934426229,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
180,236.42132377624512,0.24475732202763142,0.8828125,0.21268772553713594,0.8924180327868853,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
181,237.73473691940308,0.25192954492471786,0.8766983695652174,0.21207059394629274,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
182,239.0478115081787,0.2506060565457396,0.8773777173913043,0.21180196869813028,0.8965163934426229,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
183,240.36597084999084,0.24037193804574403,0.8790760869565217,0.2124483928572936,0.9016393442622951,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
184,241.68023371696472,0.2472015766872336,0.8780570652173914,0.21140855239307293,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
185,243.00199818611145,0.25465776641731674,0.8804347826086957,0.21196069092047018,0.8934426229508197,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
186,244.3132243156433,0.2491728782289378,0.8770380434782609,0.21219841995444455,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
187,245.62664031982422,0.26376308091794665,0.8716032608695652,0.2120176659377872,0.8965163934426229,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
188,246.94025707244873,0.24451757926979792,0.8770380434782609,0.2121492547944921,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
189,248.25348544120789,0.24596483997352744,0.8770380434782609,0.21197714155814687,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
190,249.57178044319153,0.2590720802343086,0.8709239130434783,0.2122620923108742,0.8975409836065574,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
191,250.88920855522156,0.251810468065188,0.8804347826086957,0.21181731408492463,0.8954918032786885,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
192,252.2058708667755,0.24494635358290828,0.8790760869565217,0.21173200041788523,0.9016393442622951,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
193,253.5190658569336,0.23915190482512116,0.8800951086956522,0.21177003349437087,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
194,254.8324155807495,0.25078013629409607,0.8780570652173914,0.2119002711088931,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
195,256.14030361175537,0.24391646786471424,0.873641304347826,0.2119391177643518,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
196,257.45590472221375,0.2531650531227174,0.8753396739130435,0.2118786814027145,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
197,258.77120304107666,0.253453114312952,0.8766983695652174,0.21186264030268934,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
198,260.085022687912,0.2562041843471968,0.8733016304347826,0.21186917208012987,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
199,261.3976504802704,0.2594384359722228,0.8739809782608695,0.2118870262972644,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
200,262.7108416557312,0.2495080591786815,0.8766983695652174,0.21188488120182616,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
201,264.02848076820374,0.2389848585969404,0.8777173913043478,0.21188496468497103,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
202,265.3544008731842,0.25116773640089063,0.8780570652173914,0.21201505505892096,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
203,266.67671942710876,0.2623181734841479,0.8729619565217391,0.2120758231546058,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
204,267.9987678527832,0.24879741737538058,0.8780570652173914,0.21176558146711255,0.9036885245901639,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
205,269.3195421695709,0.24892709752463776,0.881453804347826,0.21184970542299944,0.9026639344262295,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
206,270.64438128471375,0.2589657504880882,0.8780570652173914,0.2120904522474672,0.8954918032786885,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
207,271.965580701828,0.24031584689636593,0.8817934782608695,0.21228299973929515,0.8954918032786885,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
208,273.28972029685974,0.2454597771410709,0.8807744565217391,0.21279630406958158,0.8965163934426229,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
209,274.6084415912628,0.24419849361900403,0.8760190217391305,0.21280759218774858,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
210,275.93108344078064,0.24163751591644858,0.8817934782608695,0.21310573010171047,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
211,277.2518882751465,0.260316652448281,0.8766983695652174,0.21269497348636876,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
212,278.57236552238464,0.24789479253408703,0.8794157608695652,0.21197206997236268,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
213,279.89547872543335,0.2415542065206429,0.8811141304347826,0.21184437514328566,0.8975409836065574,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
214,281.2186541557312,0.24623883191658102,0.8770380434782609,0.21200886069506894,0.9026639344262295,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
215,282.53986954689026,0.2428295553418929,0.8797554347826086,0.21181707529992352,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
216,283.86433005332947,0.24885865734161242,0.8777173913043478,0.21254858209705743,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
217,285.1827504634857,0.2411351481695538,0.8821331521739131,0.21219924935063378,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
218,286.567453622818,0.26148917679877387,0.8702445652173914,0.21236751704919535,0.8975409836065574,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
219,287.98113203048706,0.24955285626018178,0.8756793478260869,0.2127287001272694,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
220,289.3905839920044,0.23443332093808314,0.8865489130434783,0.2124298514157045,0.8975409836065574,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
221,290.7966697216034,0.23963538998656947,0.8828125,0.21223257121736885,0.8965163934426229,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
222,292.20316195487976,0.24492101148580728,0.8770380434782609,0.2121751738987008,0.8975409836065574,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
223,293.6073000431061,0.2426493766758105,0.8777173913043478,0.21196054361882757,0.8954918032786885,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
224,295.012806892395,0.23586222543583615,0.884171195652174,0.21208785846829414,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
225,296.42946767807007,0.23026569843616174,0.8902853260869565,0.21206642736176975,0.8985655737704918,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
226,297.8372025489807,0.24724535097408554,0.8780570652173914,0.21238081664091252,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
227,299.24632239341736,0.24509203436015092,0.8780570652173914,0.2122486491428047,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
228,300.6541829109192,0.25240922326465015,0.875,0.21216244775740828,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
229,302.06089663505554,0.2493743075300818,0.868546195652174,0.2123158236385369,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
230,303.47546195983887,0.24639163129841504,0.8824728260869565,0.21205849774548266,0.9016393442622951,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
231,304.8847999572754,0.2380037152653803,0.8879076086956522,0.2123295878533457,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
232,306.29456424713135,0.2419457859562143,0.8719429347826086,0.21224312472050308,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
233,307.70316648483276,0.24482118682530912,0.875,0.21224330799257168,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
234,309.1142244338989,0.2409812398659794,0.8828125,0.21232666893572102,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
235,310.52462792396545,0.2549625258366375,0.8770380434782609,0.212304845330168,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
236,311.7411720752716,0.25155109547726484,0.8783967391304348,0.21218522241125343,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
237,312.94475626945496,0.24358651483350474,0.8770380434782609,0.21222114233208483,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
238,314.14866828918457,0.2459720248437446,0.8834918478260869,0.21231874567074854,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
239,315.3516266345978,0.23676952600236173,0.8821331521739131,0.21232996111521957,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
240,316.558974981308,0.2453656323335093,0.8773777173913043,0.2123901103852225,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
241,317.7614040374756,0.24914340800403253,0.8790760869565217,0.21233057768129912,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
242,318.9653639793396,0.24637086460690782,0.8780570652173914,0.21229615752569964,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
243,320.16834807395935,0.23991272223951376,0.8817934782608695,0.21233703434223034,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
244,321.3720486164093,0.23918143803577707,0.8834918478260869,0.21231552317249971,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
245,322.5761241912842,0.25364438978874165,0.876358695652174,0.21228877192393678,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
246,323.7825481891632,0.2565822568722069,0.8692255434782609,0.21227034114179064,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
247,324.9861190319061,0.24533365031137414,0.8834918478260869,0.21227662314157017,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
248,326.1896951198578,0.24932919126813827,0.8821331521739131,0.21227283824662693,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
249,327.3933343887329,0.23852765187621117,0.8817934782608695,0.21227247408423267,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
250,328.59699964523315,0.2382552492958696,0.8811141304347826,0.21227252031447458,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
251,329.8004524707794,0.24575897723274387,0.8794157608695652,0.21227250987144766,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
252,331.00674748420715,0.25063601599844254,0.8787364130434783,0.21224769314781564,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
253,332.2102711200714,0.2425234000724943,0.8817934782608695,0.2122704663359728,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
254,333.4134237766266,0.23682274098467568,0.8824728260869565,0.21230886583445502,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
255,334.61697244644165,0.23423653019025273,0.8858695652173914,0.21232079152689606,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
256,335.82088136672974,0.2556417900056619,0.8709239130434783,0.21225979618850302,0.9006147540983607,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
257,337.02691626548767,0.25328128894224117,0.8722826086956522,0.21232342561248874,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
258,338.2305316925049,0.244169432244709,0.8753396739130435,0.2121959343308308,0.8995901639344263,CNN_c,CNN_c,FordA,0.2,0.2,False,True,0,,16,16,0,16,BCEE,Correctness,SGD,0.0,0.9,0.05,SGDR_up,,,500.0,True,100,0,True,50.0,1.0,0.0005,3.0,0.2
